sj,age,gender,op1,op2,probe,product,prime,filler,probe_type,prime_type,prime_decade_consistency,prime_cond,acc,RT,block,problem_size,timing
sj29,25,female,5,7,31,35,31,0,unrelated,identity,NA,identity,1,836,4,large,ok
sj29,25,female,8,4,29,32,-1,0,unrelated,neutral,NA,neutral,1,594,4,large,ok
sj29,25,female,8,8,56,64,-1,1,neighbour,neutral,NA,neutral,1,784,4,large,ok
sj29,25,female,6,6,36,36,41,0,product,unrelated,inconsistent,unrel_inc,1,561,4,large,ok
sj29,25,female,4,5,17,20,17,0,unrelated,identity,NA,identity,1,829,4,small,ok
sj29,25,female,4,6,24,24,24,1,product,identity,NA,identity,1,789,4,small,ok
sj29,25,female,4,5,20,20,16,0,product,neighbour,inconsistent,neigh_inc,1,539,4,small,ok
sj29,25,female,6,4,24,24,28,1,product,neighbour,consistent,neigh_con,1,1036,4,small,ok
sj29,25,female,5,8,45,40,-1,0,neighbour,neutral,NA,neutral,1,562,4,large,ok
sj29,25,female,5,4,16,20,16,0,neighbour,identity,NA,identity,1,1074,5,small,ok
sj29,25,female,6,6,36,36,31,0,product,unrelated,consistent,unrel_con,1,977,5,large,ok
sj29,25,female,3,3,6,9,-1,1,neighbour,neutral,NA,neutral,1,883,5,small,ok
sj29,25,female,5,8,40,40,40,0,product,identity,NA,identity,1,655,5,large,ok
sj29,25,female,8,4,37,32,37,0,unrelated,identity,NA,identity,1,785,5,large,ok
sj29,25,female,5,6,30,30,25,0,product,neighbour,inconsistent,neigh_inc,1,690,5,small,ok
sj29,25,female,5,3,18,15,18,1,neighbour,identity,NA,identity,1,748,5,small,ok
sj29,25,female,8,6,48,48,53,0,product,unrelated,inconsistent,unrel_inc,1,1316,5,large,ok
sj29,25,female,8,6,41,48,-1,0,unrelated,neutral,NA,neutral,1,1810,5,large,ok
sj29,25,female,8,5,44,40,44,0,unrelated,identity,NA,identity,1,1181,5,large,ok
sj29,25,female,3,7,21,21,21,0,product,identity,NA,identity,1,557,5,small,ok
sj29,25,female,7,3,23,21,-1,0,unrelated,neutral,NA,neutral,1,563,5,small,ok
sj29,25,female,8,3,24,24,-1,1,product,neutral,NA,neutral,0,NA,5,small,ok
sj29,25,female,3,6,22,18,22,0,unrelated,identity,NA,identity,1,994,5,small,ok
sj29,25,female,4,4,16,16,16,0,product,identity,NA,identity,1,464,5,small,ok
sj29,25,female,7,8,63,56,-1,1,neighbour,neutral,NA,neutral,1,752,5,large,ok
sj29,25,female,4,3,12,12,17,1,product,unrelated,consistent,unrel_con,1,654,5,small,ok
sj29,25,female,6,5,25,30,-1,0,neighbour,neutral,NA,neutral,1,577,5,small,ok
sj29,25,female,6,3,15,18,15,0,neighbour,identity,NA,identity,1,515,5,small,ok
sj29,25,female,5,8,40,40,35,0,product,neighbour,inconsistent,neigh_inc,1,657,5,large,ok
sj29,25,female,3,5,15,15,18,1,product,neighbour,consistent,neigh_con,1,531,5,small,ok
sj29,25,female,7,5,35,35,31,0,product,unrelated,consistent,unrel_con,1,557,5,large,ok
sj29,25,female,7,7,55,49,55,0,unrelated,identity,NA,identity,1,548,5,large,ok
sj29,25,female,5,6,30,30,30,0,product,identity,NA,identity,1,500,5,small,ok
sj29,25,female,6,5,30,30,35,0,product,neighbour,consistent,neigh_con,1,588,5,small,ok
sj29,25,female,5,4,20,20,-1,0,product,neutral,NA,neutral,1,532,5,small,ok
sj29,25,female,4,8,36,32,-1,0,neighbour,neutral,NA,neutral,0,975,5,large,ok
sj29,25,female,8,5,35,40,35,0,neighbour,identity,NA,identity,1,562,5,large,ok
sj29,25,female,7,5,35,35,-1,0,product,neutral,NA,neutral,1,621,5,large,ok
sj29,25,female,8,6,48,48,-1,0,product,neutral,NA,neutral,0,653,5,large,ok
sj29,25,female,4,8,32,32,29,0,product,unrelated,inconsistent,unrel_inc,1,944,5,large,ok
sj29,25,female,8,7,47,56,-1,1,unrelated,neutral,NA,neutral,1,656,5,large,ok
sj29,25,female,4,7,23,28,23,0,unrelated,identity,NA,identity,1,1282,5,small,ok
sj29,25,female,6,7,42,42,42,0,product,identity,NA,identity,0,1374,5,large,ok
sj29,25,female,6,8,42,48,42,0,neighbour,identity,NA,identity,0,NA,5,large,ok
sj29,25,female,8,8,64,64,-1,1,product,neutral,NA,neutral,1,1172,5,large,ok
sj29,25,female,6,8,48,48,48,0,product,identity,NA,identity,1,1613,5,large,ok
sj29,25,female,8,5,40,40,-1,0,product,neutral,NA,neutral,1,1375,5,large,ok
sj29,25,female,8,5,40,40,-1,0,product,neutral,NA,neutral,1,482,5,large,ok
sj29,25,female,7,3,19,21,-1,0,unrelated,neutral,NA,neutral,1,526,5,small,ok
sj29,25,female,4,6,22,24,-1,1,unrelated,neutral,NA,neutral,1,882,5,small,ok
sj29,25,female,5,3,13,15,13,1,unrelated,identity,NA,identity,1,574,5,small,ok
sj29,25,female,3,6,18,18,18,0,product,identity,NA,identity,1,800,5,small,ok
sj29,25,female,4,5,20,20,17,0,product,unrelated,inconsistent,unrel_inc,1,461,5,small,ok
sj29,25,female,3,8,22,24,22,1,unrelated,identity,NA,identity,1,1453,5,small,ok
sj29,25,female,3,3,9,9,9,1,product,identity,NA,identity,1,512,5,small,ok
sj29,25,female,5,8,40,40,44,0,product,unrelated,consistent,unrel_con,1,478,5,large,ok
sj29,25,female,3,7,18,21,-1,0,neighbour,neutral,NA,neutral,1,500,5,small,ok
sj29,25,female,8,6,48,48,54,0,product,neighbour,inconsistent,neigh_inc,0,1564,5,large,ok
sj29,25,female,5,8,35,40,-1,0,neighbour,neutral,NA,neutral,1,560,5,large,ok
sj29,25,female,3,3,11,9,-1,1,unrelated,neutral,NA,neutral,1,508,5,small,ok
sj29,25,female,4,4,20,16,20,0,neighbour,identity,NA,identity,1,468,5,small,ok
sj29,25,female,5,6,34,30,34,0,unrelated,identity,NA,identity,1,677,5,small,ok
sj29,25,female,3,3,12,9,12,1,neighbour,identity,NA,identity,1,467,5,small,ok
sj29,25,female,4,8,32,32,32,0,product,identity,NA,identity,1,660,5,large,ok
sj29,25,female,6,8,54,48,-1,0,neighbour,neutral,NA,neutral,0,731,5,large,ok
sj29,25,female,5,3,19,15,-1,1,unrelated,neutral,NA,neutral,1,1342,5,small,ok
sj29,25,female,8,4,32,32,37,0,product,unrelated,consistent,unrel_con,1,1998,5,large,ok
sj29,25,female,5,3,12,15,12,1,neighbour,identity,NA,identity,1,453,5,small,ok
sj29,25,female,5,6,30,30,35,0,product,neighbour,consistent,neigh_con,1,767,5,small,ok
sj29,25,female,5,3,18,15,-1,1,neighbour,neutral,NA,neutral,1,547,5,small,ok
sj29,25,female,5,3,15,15,13,1,product,unrelated,consistent,unrel_con,1,451,5,small,ok
sj29,25,female,5,6,34,30,-1,0,unrelated,neutral,NA,neutral,1,477,5,small,ok
sj29,25,female,4,8,32,32,-1,0,product,neutral,NA,neutral,1,612,5,large,ok
sj29,25,female,5,3,15,15,15,1,product,identity,NA,identity,1,430,5,small,ok
sj29,25,female,3,8,24,24,21,1,product,neighbour,consistent,neigh_con,1,604,5,small,ok
sj29,25,female,4,5,20,20,23,0,product,unrelated,consistent,unrel_con,1,496,5,small,ok
sj29,25,female,6,6,31,36,-1,0,unrelated,neutral,NA,neutral,1,466,5,large,ok
sj29,25,female,4,6,29,24,-1,1,unrelated,neutral,NA,neutral,1,914,5,small,ok
sj29,25,female,5,6,25,30,25,0,neighbour,identity,NA,identity,1,529,5,small,ok
sj29,25,female,8,8,64,64,72,1,product,neighbour,inconsistent,neigh_inc,1,693,5,large,ok
sj29,25,female,7,8,56,56,62,1,product,unrelated,inconsistent,unrel_inc,1,1071,5,large,ok
sj29,25,female,4,4,16,16,-1,0,product,neutral,NA,neutral,1,466,6,small,ok
sj29,25,female,3,3,9,9,7,1,product,unrelated,consistent,unrel_con,1,658,6,small,ok
sj29,25,female,3,5,15,15,13,1,product,unrelated,consistent,unrel_con,1,516,6,small,ok
sj29,25,female,3,3,9,9,6,1,product,neighbour,consistent,neigh_con,1,499,6,small,ok
sj29,25,female,7,3,23,21,23,0,unrelated,identity,NA,identity,1,805,6,small,ok
sj29,25,female,4,4,13,16,13,0,unrelated,identity,NA,identity,1,465,6,small,ok
sj29,25,female,8,8,71,64,71,1,unrelated,identity,NA,identity,1,641,6,large,ok
sj29,25,female,8,5,35,40,-1,0,neighbour,neutral,NA,neutral,1,525,6,large,ok
sj29,25,female,6,7,42,42,48,0,product,neighbour,consistent,neigh_con,1,786,6,large,ok
sj29,25,female,7,3,21,21,18,0,product,neighbour,inconsistent,neigh_inc,1,658,6,small,ok
sj29,25,female,4,8,29,32,-1,0,unrelated,neutral,NA,neutral,1,756,6,large,ok
sj29,25,female,6,5,35,30,-1,0,neighbour,neutral,NA,neutral,1,962,6,small,ok
sj29,25,female,5,3,12,15,-1,1,neighbour,neutral,NA,neutral,1,590,6,small,ok
sj29,25,female,7,4,32,28,32,0,neighbour,identity,NA,identity,1,541,6,small,ok
sj29,25,female,8,6,48,48,48,0,product,identity,NA,identity,1,1165,6,large,ok
sj29,25,female,7,5,35,35,30,0,product,neighbour,consistent,neigh_con,1,513,6,large,ok
sj29,25,female,4,6,20,24,-1,1,neighbour,neutral,NA,neutral,1,640,6,small,ok
sj29,25,female,5,6,30,30,-1,0,product,neutral,NA,neutral,1,508,6,small,ok
sj29,25,female,6,4,28,24,28,1,neighbour,identity,NA,identity,1,1268,6,small,ok
sj29,25,female,6,4,20,24,-1,1,neighbour,neutral,NA,neutral,1,756,6,small,ok
sj29,25,female,5,3,13,15,-1,1,unrelated,neutral,NA,neutral,1,706,6,small,ok
sj29,25,female,3,3,7,9,7,1,unrelated,identity,NA,identity,1,595,6,small,ok
sj29,25,female,7,3,21,21,-1,0,product,neutral,NA,neutral,1,497,6,small,ok
sj29,25,female,4,6,24,24,29,1,product,unrelated,consistent,unrel_con,1,1379,6,small,ok
sj29,25,female,4,6,29,24,29,1,unrelated,identity,NA,identity,1,508,6,small,ok
sj29,25,female,7,5,30,35,30,0,neighbour,identity,NA,identity,1,659,6,large,ok
sj29,25,female,6,6,36,36,30,0,product,neighbour,consistent,neigh_con,1,540,6,large,ok
sj29,25,female,8,8,64,64,71,1,product,unrelated,inconsistent,unrel_inc,1,700,6,large,ok
sj29,25,female,5,4,24,20,-1,0,neighbour,neutral,NA,neutral,1,604,6,small,ok
sj29,25,female,6,8,48,48,-1,0,product,neutral,NA,neutral,0,NA,6,large,ok
sj29,25,female,8,8,64,64,56,1,product,neighbour,inconsistent,neigh_inc,1,579,6,large,ok
sj29,25,female,5,7,35,35,-1,0,product,neutral,NA,neutral,1,517,6,large,ok
sj29,25,female,7,8,62,56,62,1,unrelated,identity,NA,identity,1,707,6,large,ok
sj29,25,female,8,6,48,48,42,0,product,neighbour,consistent,neigh_con,1,1699,6,large,ok
sj29,25,female,6,7,42,42,36,0,product,neighbour,inconsistent,neigh_inc,1,1468,6,large,ok
sj29,25,female,7,5,35,35,35,0,product,identity,NA,identity,1,436,6,large,ok
sj29,25,female,3,4,12,12,12,1,product,identity,NA,identity,1,466,6,small,ok
sj29,25,female,7,7,43,49,43,0,unrelated,identity,NA,identity,1,562,6,large,ok
sj29,25,female,5,3,15,15,-1,1,product,neutral,NA,neutral,1,735,6,small,ok
sj29,25,female,3,8,27,24,-1,1,neighbour,neutral,NA,neutral,0,993,6,small,ok
sj29,25,female,3,6,18,18,21,0,product,neighbour,inconsistent,neigh_inc,1,1215,6,small,ok
sj29,25,female,8,6,42,48,42,0,neighbour,identity,NA,identity,1,1473,6,large,ok
sj29,25,female,7,5,40,35,-1,0,neighbour,neutral,NA,neutral,1,768,6,large,ok
sj29,25,female,6,3,18,18,15,0,product,neighbour,consistent,neigh_con,1,644,6,small,ok
sj29,25,female,5,8,44,40,-1,0,unrelated,neutral,NA,neutral,1,1792,6,large,ok
sj29,25,female,8,7,56,56,-1,1,product,neutral,NA,neutral,1,911,6,large,ok
sj29,25,female,4,6,24,24,-1,1,product,neutral,NA,neutral,1,829,6,small,ok
sj29,25,female,3,7,24,21,24,0,neighbour,identity,NA,identity,0,635,6,small,ok
sj29,25,female,3,5,15,15,15,1,product,identity,NA,identity,1,513,6,small,ok
sj29,25,female,6,3,18,18,21,0,product,neighbour,inconsistent,neigh_inc,1,1343,6,small,ok
sj29,25,female,5,6,25,30,-1,0,neighbour,neutral,NA,neutral,1,1183,6,small,ok
sj29,25,female,3,5,19,15,-1,1,unrelated,neutral,NA,neutral,1,960,6,small,ok
sj29,25,female,6,6,36,36,36,0,product,identity,NA,identity,1,828,6,large,ok
sj29,25,female,4,3,15,12,-1,1,neighbour,neutral,NA,neutral,1,709,6,small,ok
sj29,25,female,3,6,21,18,-1,0,neighbour,neutral,NA,neutral,1,757,6,small,ok
sj29,25,female,3,4,12,12,17,1,product,unrelated,consistent,unrel_con,1,515,6,small,ok
sj29,25,female,6,7,42,42,-1,0,product,neutral,NA,neutral,1,1473,6,large,ok
sj29,25,female,7,4,28,28,28,0,product,identity,NA,identity,1,559,6,small,ok
sj29,25,female,5,7,35,35,40,0,product,neighbour,inconsistent,neigh_inc,1,636,6,large,ok
sj29,25,female,4,4,13,16,-1,0,unrelated,neutral,NA,neutral,1,546,6,small,ok
sj29,25,female,4,4,16,16,13,0,product,unrelated,consistent,unrel_con,1,722,6,small,ok
sj29,25,female,3,4,9,12,-1,1,neighbour,neutral,NA,neutral,1,590,6,small,ok
sj29,25,female,7,8,56,56,-1,1,product,neutral,NA,neutral,1,717,6,large,ok
sj29,25,female,8,4,32,32,32,0,product,identity,NA,identity,1,883,6,large,ok
sj29,25,female,5,4,20,20,17,0,product,unrelated,inconsistent,unrel_inc,1,543,6,small,ok
sj29,25,female,6,4,20,24,20,1,neighbour,identity,NA,identity,1,1311,6,small,ok
sj29,25,female,3,3,9,9,-1,1,product,neutral,NA,neutral,1,557,6,small,ok
sj29,25,female,4,4,12,16,-1,0,neighbour,neutral,NA,neutral,1,932,6,small,ok
sj29,25,female,3,7,24,21,-1,0,neighbour,neutral,NA,neutral,1,974,6,small,ok
sj29,25,female,3,7,21,21,-1,0,product,neutral,NA,neutral,1,896,6,small,ok
sj29,25,female,7,6,42,42,42,0,product,identity,NA,identity,1,1954,6,large,ok
sj29,25,female,7,4,31,28,31,0,unrelated,identity,NA,identity,1,657,6,small,ok
sj29,25,female,7,8,56,56,49,1,product,neighbour,inconsistent,neigh_inc,1,882,7,large,ok
sj29,25,female,8,5,40,40,37,0,product,unrelated,inconsistent,unrel_inc,1,862,7,large,ok
sj29,25,female,8,5,37,40,-1,0,unrelated,neutral,NA,neutral,1,782,7,large,ok
sj29,25,female,6,6,41,36,-1,0,unrelated,neutral,NA,neutral,1,446,7,large,ok
sj29,25,female,5,5,25,25,-1,0,product,neutral,NA,neutral,1,1043,7,small,ok
sj29,25,female,3,7,21,21,-1,0,product,neutral,NA,neutral,1,1519,7,small,ok
sj29,25,female,3,8,24,24,22,1,product,unrelated,consistent,unrel_con,1,1755,7,small,ok
sj29,25,female,3,7,23,21,-1,0,unrelated,neutral,NA,neutral,1,1089,7,small,ok
sj29,25,female,7,4,23,28,-1,0,unrelated,neutral,NA,neutral,1,1052,7,small,ok
sj29,25,female,4,8,29,32,29,0,unrelated,identity,NA,identity,1,878,7,large,ok
sj29,25,female,8,5,37,40,37,0,unrelated,identity,NA,identity,1,740,7,large,ok
sj29,25,female,6,4,29,24,29,1,unrelated,identity,NA,identity,1,829,7,small,ok
sj29,25,female,8,7,63,56,-1,1,neighbour,neutral,NA,neutral,1,661,7,large,ok
sj29,25,female,4,8,32,32,28,0,product,neighbour,inconsistent,neigh_inc,1,733,7,large,ok
sj29,25,female,8,6,54,48,-1,0,neighbour,neutral,NA,neutral,1,1375,7,large,ok
sj29,25,female,4,5,17,20,-1,0,unrelated,neutral,NA,neutral,1,657,7,small,ok
sj29,25,female,5,8,44,40,44,0,unrelated,identity,NA,identity,1,947,7,large,ok
sj29,25,female,3,4,15,12,-1,1,neighbour,neutral,NA,neutral,1,660,7,small,ok
sj29,25,female,8,3,21,24,21,1,neighbour,identity,NA,identity,1,956,7,small,ok
sj29,25,female,4,6,24,24,28,1,product,neighbour,consistent,neigh_con,1,914,7,small,ok
sj29,25,female,8,7,56,56,49,1,product,neighbour,inconsistent,neigh_inc,1,1552,7,large,ok
sj29,25,female,5,5,30,25,30,0,neighbour,identity,NA,identity,1,526,7,small,ok
sj29,25,female,5,3,19,15,19,1,unrelated,identity,NA,identity,1,547,7,small,ok
sj29,25,female,3,7,21,21,18,0,product,neighbour,inconsistent,neigh_inc,1,563,7,small,ok
sj29,25,female,8,8,64,64,64,1,product,identity,NA,identity,1,495,7,large,ok
sj29,25,female,5,5,22,25,-1,0,unrelated,neutral,NA,neutral,1,754,7,small,ok
sj29,25,female,5,7,35,35,35,0,product,identity,NA,identity,1,576,7,large,ok
sj29,25,female,5,3,15,15,15,1,product,identity,NA,identity,1,690,7,small,ok
sj29,25,female,3,8,27,24,27,1,neighbour,identity,NA,identity,1,1804,7,small,ok
sj29,25,female,4,8,28,32,28,0,neighbour,identity,NA,identity,1,689,7,large,ok
sj29,25,female,6,3,21,18,-1,0,neighbour,neutral,NA,neutral,1,1141,7,small,ok
sj29,25,female,3,8,21,24,21,1,neighbour,identity,NA,identity,1,765,7,small,ok
sj29,25,female,7,4,24,28,-1,0,neighbour,neutral,NA,neutral,1,561,7,small,ok
sj29,25,female,5,8,45,40,45,0,neighbour,identity,NA,identity,1,478,7,large,ok
sj29,25,female,5,8,40,40,40,0,product,identity,NA,identity,1,612,7,large,ok
sj29,25,female,4,3,12,12,9,1,product,neighbour,inconsistent,neigh_inc,1,574,7,small,ok
sj29,25,female,3,8,24,24,26,1,product,unrelated,consistent,unrel_con,0,NA,7,small,ok
sj29,25,female,5,5,30,25,-1,0,neighbour,neutral,NA,neutral,1,1571,7,small,ok
sj29,25,female,6,7,42,42,37,0,product,unrelated,inconsistent,unrel_inc,1,1021,7,large,ok
sj29,25,female,3,3,9,9,9,1,product,identity,NA,identity,1,558,7,small,ok
sj29,25,female,7,3,21,21,21,0,product,identity,NA,identity,1,499,7,small,ok
sj29,25,female,7,4,32,28,-1,0,neighbour,neutral,NA,neutral,1,1292,7,small,ok
sj29,25,female,3,7,19,21,-1,0,unrelated,neutral,NA,neutral,1,990,7,small,ok
sj29,25,female,8,7,49,56,49,1,neighbour,identity,NA,identity,1,1244,7,large,ok
sj29,25,female,3,6,15,18,15,0,neighbour,identity,NA,identity,1,592,7,small,ok
sj29,25,female,7,7,56,49,56,0,neighbour,identity,NA,identity,1,575,7,large,ok
sj29,25,female,6,6,31,36,31,0,unrelated,identity,NA,identity,1,449,7,large,ok
sj29,25,female,7,8,47,56,47,1,unrelated,identity,NA,identity,1,533,7,large,ok
sj29,25,female,3,5,12,15,-1,1,neighbour,neutral,NA,neutral,1,655,7,small,ok
sj29,25,female,6,8,41,48,41,0,unrelated,identity,NA,identity,1,562,7,large,ok
sj29,25,female,3,5,18,15,18,1,neighbour,identity,NA,identity,1,1582,7,small,ok
sj29,25,female,6,7,42,42,42,0,product,identity,NA,identity,1,974,7,large,ok
sj29,25,female,8,7,56,56,62,1,product,unrelated,inconsistent,unrel_inc,1,1040,7,large,ok
sj29,25,female,6,6,36,36,-1,0,product,neutral,NA,neutral,1,524,7,large,ok
sj29,25,female,7,8,49,56,49,1,neighbour,identity,NA,identity,1,577,7,large,ok
sj29,25,female,3,7,21,21,21,0,product,identity,NA,identity,1,499,7,small,ok
sj29,25,female,6,4,22,24,-1,1,unrelated,neutral,NA,neutral,1,822,7,small,ok
sj29,25,female,3,8,24,24,-1,1,product,neutral,NA,neutral,0,NA,7,small,ok
sj29,25,female,3,7,23,21,23,0,unrelated,identity,NA,identity,1,688,7,small,ok
sj29,25,female,3,5,12,15,12,1,neighbour,identity,NA,identity,1,548,7,small,ok
sj29,25,female,8,5,45,40,-1,0,neighbour,neutral,NA,neutral,1,708,7,large,ok
sj29,25,female,8,3,24,24,27,1,product,neighbour,consistent,neigh_con,1,901,7,small,ok
sj29,25,female,4,3,7,12,7,1,unrelated,identity,NA,identity,1,525,7,small,ok
sj29,25,female,4,8,28,32,-1,0,neighbour,neutral,NA,neutral,1,689,7,large,ok
sj29,25,female,6,6,30,36,30,0,neighbour,identity,NA,identity,1,533,7,large,ok
sj29,25,female,5,4,20,20,16,0,product,neighbour,inconsistent,neigh_inc,1,527,7,small,ok
sj29,25,female,3,6,14,18,14,0,unrelated,identity,NA,identity,1,627,7,small,ok
sj29,25,female,4,3,12,12,15,1,product,neighbour,consistent,neigh_con,1,532,7,small,ok
sj29,25,female,6,5,30,30,-1,0,product,neutral,NA,neutral,1,638,7,small,ok
sj29,25,female,7,7,56,49,-1,0,neighbour,neutral,NA,neutral,1,532,7,large,ok
sj29,25,female,7,7,49,49,-1,0,product,neutral,NA,neutral,0,478,7,large,ok
sj29,25,female,8,3,24,24,21,1,product,neighbour,consistent,neigh_con,1,1285,7,small,ok
sj29,25,female,5,5,25,25,-1,0,product,neutral,NA,neutral,1,722,8,small,ok
sj29,25,female,4,4,22,16,22,0,unrelated,identity,NA,identity,0,862,8,small,ok
sj29,25,female,6,5,34,30,-1,0,unrelated,neutral,NA,neutral,1,1615,8,small,ok
sj29,25,female,6,5,30,30,30,0,product,identity,NA,identity,1,497,8,small,ok
sj29,25,female,5,6,23,30,23,0,unrelated,identity,NA,identity,1,947,8,small,ok
sj29,25,female,8,4,32,32,36,0,product,neighbour,consistent,neigh_con,1,499,8,large,ok
sj29,25,female,8,8,57,64,-1,1,unrelated,neutral,NA,neutral,1,587,8,large,ok
sj29,25,female,4,4,16,16,20,0,product,neighbour,inconsistent,neigh_inc,1,596,8,small,ok
sj29,25,female,6,8,54,48,54,0,neighbour,identity,NA,identity,1,1378,8,large,ok
sj29,25,female,4,8,32,32,-1,0,product,neutral,NA,neutral,1,1092,8,large,ok
sj29,25,female,3,4,15,12,15,1,neighbour,identity,NA,identity,1,815,8,small,ok
sj29,25,female,8,4,29,32,29,0,unrelated,identity,NA,identity,1,577,8,large,ok
sj29,25,female,5,6,30,30,34,0,product,unrelated,consistent,unrel_con,1,451,8,small,ok
sj29,25,female,6,3,18,18,18,0,product,identity,NA,identity,1,414,8,small,ok
sj29,25,female,7,6,42,42,-1,0,product,neutral,NA,neutral,1,864,8,large,ok
sj29,25,female,8,4,32,32,-1,0,product,neutral,NA,neutral,1,480,8,large,ok
sj29,25,female,5,7,30,35,30,0,neighbour,identity,NA,identity,1,588,8,large,ok
sj29,25,female,4,3,15,12,15,1,neighbour,identity,NA,identity,1,548,8,small,ok
sj29,25,female,3,3,12,9,-1,1,neighbour,neutral,NA,neutral,1,996,8,small,ok
sj29,25,female,8,4,28,32,-1,0,neighbour,neutral,NA,neutral,1,498,8,large,ok
sj29,25,female,7,5,41,35,41,0,unrelated,identity,NA,identity,1,437,8,large,ok
sj29,25,female,5,8,40,40,45,0,product,neighbour,consistent,neigh_con,1,867,8,large,ok
sj29,25,female,4,4,12,16,12,0,neighbour,identity,NA,identity,1,499,8,small,ok
sj29,25,female,5,8,37,40,37,0,unrelated,identity,NA,identity,1,604,8,large,ok
sj29,25,female,3,3,7,9,-1,1,unrelated,neutral,NA,neutral,1,592,8,small,ok
sj29,25,female,6,3,18,18,18,0,product,identity,NA,identity,1,558,8,small,ok
sj29,25,female,8,6,42,48,-1,0,neighbour,neutral,NA,neutral,1,1204,8,large,ok
sj29,25,female,6,8,48,48,54,0,product,neighbour,inconsistent,neigh_inc,0,673,8,large,ok
sj29,25,female,3,7,21,21,24,0,product,neighbour,consistent,neigh_con,1,686,8,small,ok
sj29,25,female,6,4,24,24,20,1,product,neighbour,consistent,neigh_con,1,803,8,small,ok
sj29,25,female,3,6,21,18,21,0,neighbour,identity,NA,identity,1,879,8,small,ok
sj29,25,female,7,7,43,49,-1,0,unrelated,neutral,NA,neutral,1,507,8,large,ok
sj29,25,female,7,5,31,35,31,0,unrelated,identity,NA,identity,1,484,8,large,ok
sj29,25,female,8,4,32,32,-1,0,product,neutral,NA,neutral,1,816,8,large,ok
sj29,25,female,6,7,42,42,47,0,product,unrelated,consistent,unrel_con,1,994,8,large,ok
sj29,25,female,5,6,30,30,23,0,product,unrelated,inconsistent,unrel_inc,1,816,8,small,ok
sj29,25,female,8,7,56,56,56,1,product,identity,NA,identity,1,1731,8,large,ok
sj29,25,female,5,5,25,25,31,0,product,unrelated,inconsistent,unrel_inc,1,557,8,small,ok
sj29,25,female,7,6,36,42,36,0,neighbour,identity,NA,identity,1,803,8,large,ok
sj29,25,female,5,4,16,20,-1,0,neighbour,neutral,NA,neutral,1,592,8,small,ok
sj29,25,female,6,8,53,48,53,0,unrelated,identity,NA,identity,1,685,8,large,ok
sj29,25,female,4,5,20,20,20,0,product,identity,NA,identity,1,402,8,small,ok
sj29,25,female,4,4,16,16,22,0,product,unrelated,inconsistent,unrel_inc,1,606,8,small,ok
sj29,25,female,8,3,22,24,-1,1,unrelated,neutral,NA,neutral,1,898,8,small,ok
sj29,25,female,4,6,24,24,22,1,product,unrelated,consistent,unrel_con,1,500,8,small,ok
sj29,25,female,7,4,28,28,32,0,product,neighbour,inconsistent,neigh_inc,1,508,8,small,ok
sj29,25,female,5,7,40,35,-1,0,neighbour,neutral,NA,neutral,1,1605,8,large,ok
