sj,age,gender,op1,op2,probe,product,prime,filler,probe_type,prime_type,SOA,acc,RT,block,problem_size,timing
sj02,18,male,3,6,23,18,21,0,not_product,number,SOA_170,0,739,2,small,ok
sj02,18,male,7,7,42,49,-1,0,not_product,letter,SOA_220,1,708,2,large,ok
sj02,18,male,3,7,21,21,-1,0,product,letter,SOA_220,0,844,2,small,ok
sj02,18,male,6,8,42,48,54,0,not_product,number,SOA_170,1,1112,2,large,ok
sj02,18,male,7,7,49,49,-1,0,product,letter,SOA_050,1,630,2,large,ok
sj02,18,male,6,6,36,36,-1,0,product,letter,SOA_220,1,581,2,large,ok
sj02,18,male,7,7,46,49,-1,0,not_product,letter,SOA_050,1,228,2,large,ok
sj02,18,male,5,6,30,30,24,0,product,number,SOA_050,0,701,2,small,ok
sj02,18,male,4,8,32,32,-1,0,product,letter,SOA_050,1,517,2,large,ok
sj02,18,male,4,5,16,20,-1,0,not_product,letter,SOA_220,1,555,2,small,ok
sj02,18,male,5,5,25,25,22,0,product,number,SOA_050,1,377,2,small,ok
sj02,18,male,6,7,48,42,47,0,not_product,number,SOA_050,0,635,2,large,ok
sj02,18,male,6,6,31,36,42,0,not_product,number,SOA_050,0,649,2,large,ok
sj02,18,male,5,7,31,35,30,0,not_product,number,SOA_170,0,628,2,large,ok
sj02,18,male,5,8,47,40,-1,0,not_product,letter,SOA_220,1,732,2,large,ok
sj02,18,male,4,7,28,28,-1,0,product,letter,SOA_050,0,246,2,small,ok
sj02,18,male,3,5,15,15,-1,0,product,letter,SOA_170,1,586,2,small,ok
sj02,18,male,5,7,35,35,-1,0,product,letter,SOA_050,1,442,2,large,ok
sj02,18,male,5,5,22,25,20,0,not_product,number,SOA_220,0,567,2,small,ok
sj02,18,male,5,6,36,30,-1,0,not_product,letter,SOA_050,1,571,2,small,ok
sj02,18,male,6,7,37,42,-1,0,not_product,letter,SOA_170,1,405,2,large,ok
sj02,18,male,5,6,38,30,24,0,not_product,number,SOA_050,0,377,2,small,ok
sj02,18,male,5,5,25,25,-1,0,product,letter,SOA_220,0,523,2,small,ok
sj02,18,male,4,5,24,20,17,0,not_product,number,SOA_050,1,647,2,small,ok
sj02,18,male,5,7,35,35,-1,0,product,letter,SOA_220,1,684,2,large,ok
sj02,18,male,3,6,15,18,-1,0,not_product,letter,SOA_050,1,680,2,small,ok
sj02,18,male,3,6,15,18,-1,0,not_product,letter,SOA_170,1,580,2,small,ok
sj02,18,male,5,6,22,30,-1,0,not_product,letter,SOA_220,0,932,2,small,ok
sj02,18,male,4,5,24,20,-1,0,not_product,letter,SOA_170,1,646,2,small,ok
sj02,18,male,5,7,40,35,-1,0,not_product,letter,SOA_220,1,682,2,large,ok
sj02,18,male,4,4,16,16,-1,0,product,letter,SOA_220,1,519,2,small,ok
sj02,18,male,5,7,35,35,30,0,product,number,SOA_170,0,525,2,large,ok
sj02,18,male,4,4,20,16,12,0,not_product,number,SOA_050,1,489,2,small,ok
sj02,18,male,6,6,36,36,-1,0,product,letter,SOA_170,1,525,2,large,ok
sj02,18,male,3,5,23,15,11,0,not_product,number,SOA_220,0,537,2,small,ok
sj02,18,male,6,8,48,48,54,0,product,number,SOA_170,0,491,2,large,ok
sj02,18,male,5,6,30,30,22,0,product,number,SOA_170,0,597,2,small,ok
sj02,18,male,4,8,32,32,37,0,product,number,SOA_170,0,524,2,large,ok
sj02,18,male,4,8,36,32,-1,0,not_product,letter,SOA_220,1,648,2,large,ok
sj02,18,male,4,7,24,28,34,0,not_product,number,SOA_170,1,604,2,small,ok
sj02,18,male,5,5,30,25,34,0,not_product,number,SOA_170,0,408,2,small,ok
sj02,18,male,7,7,49,49,52,0,product,number,SOA_050,0,652,2,large,ok
sj02,18,male,6,6,31,36,41,0,not_product,number,SOA_170,0,663,2,large,ok
sj02,18,male,7,7,49,49,-1,0,product,letter,SOA_170,0,327,2,large,ok
sj02,18,male,4,4,16,16,12,0,product,number,SOA_050,1,267,2,small,ok
sj02,18,male,5,6,30,30,36,0,product,number,SOA_220,0,843,2,small,ok
sj02,18,male,6,6,36,36,41,0,product,number,SOA_220,1,504,2,large,ok
sj02,18,male,6,8,48,48,-1,0,product,letter,SOA_220,1,599,2,large,ok
sj03,23,female,5,5,25,25,-1,0,product,letter,SOA_170,0,364,1,small,ok
sj03,23,female,3,5,23,15,-1,0,not_product,letter,SOA_050,0,456,1,small,ok
sj03,23,female,4,5,20,20,-1,0,product,letter,SOA_170,0,298,1,small,ok
sj03,23,female,5,7,41,35,40,0,not_product,number,SOA_220,0,243,1,large,ok
sj03,23,female,5,6,36,30,24,0,not_product,number,SOA_220,0,327,1,small,ok
sj03,23,female,5,7,35,35,-1,0,product,letter,SOA_170,0,219,1,large,ok
sj03,23,female,5,7,35,35,31,0,product,number,SOA_170,0,371,1,large,ok
sj03,23,female,3,5,23,15,11,0,not_product,number,SOA_170,0,485,1,small,ok
sj03,23,female,3,5,15,15,10,0,product,number,SOA_220,0,265,1,small,ok
sj03,23,female,3,7,24,21,-1,0,not_product,letter,SOA_050,0,458,1,small,ok
sj03,23,female,6,6,31,36,-1,0,not_product,letter,SOA_050,0,364,1,large,ok
sj03,23,female,3,6,18,18,-1,0,product,letter,SOA_050,0,504,1,small,ok
sj03,23,female,6,8,43,48,-1,0,not_product,letter,SOA_220,0,648,1,large,ok
sj03,23,female,4,5,17,20,-1,0,not_product,letter,SOA_220,0,492,1,small,ok
sj03,23,female,5,7,41,35,-1,0,not_product,letter,SOA_050,0,390,1,large,ok
sj03,23,female,3,7,21,21,18,0,product,number,SOA_220,1,500,1,small,ok
sj03,23,female,4,7,32,28,-1,0,not_product,letter,SOA_050,0,133,1,small,ok
sj03,23,female,6,8,54,48,-1,0,not_product,letter,SOA_050,0,215,1,large,ok
sj03,23,female,7,7,49,49,52,0,product,number,SOA_220,1,473,1,large,ok
sj03,23,female,5,5,34,25,20,0,not_product,number,SOA_050,0,295,1,small,ok
sj03,23,female,6,6,41,36,-1,0,not_product,letter,SOA_220,0,521,1,large,ok
sj03,23,female,3,6,18,18,-1,0,product,letter,SOA_170,0,182,1,small,ok
sj03,23,female,7,7,49,49,-1,0,product,letter,SOA_050,0,325,1,large,ok
sj03,23,female,6,8,48,48,-1,0,product,letter,SOA_170,0,234,1,large,ok
sj03,23,female,5,6,30,30,24,0,product,number,SOA_050,0,184,1,small,ok
sj03,23,female,3,5,20,15,10,0,not_product,number,SOA_220,1,296,1,small,ok
sj03,23,female,7,7,49,49,52,0,product,number,SOA_170,1,347,1,large,ok
sj03,23,female,5,8,32,40,48,0,not_product,number,SOA_170,1,331,1,large,ok
sj03,23,female,4,5,20,20,-1,0,product,letter,SOA_050,0,164,1,small,ok
sj03,23,female,5,8,47,40,-1,0,not_product,letter,SOA_050,0,216,1,large,ok
sj03,23,female,3,6,18,18,23,0,product,number,SOA_220,1,315,1,small,ok
sj03,23,female,3,6,18,18,-1,0,product,letter,SOA_220,0,265,1,small,ok
sj03,23,female,7,7,49,49,42,0,product,number,SOA_050,0,297,1,large,ok
sj03,23,female,6,8,48,48,-1,0,product,letter,SOA_220,0,411,1,large,ok
sj03,23,female,3,7,21,21,24,0,product,number,SOA_170,0,485,1,small,ok
sj03,23,female,6,7,36,42,-1,0,not_product,letter,SOA_220,0,554,1,large,ok
sj03,23,female,4,4,13,16,-1,0,not_product,letter,SOA_170,0,296,1,small,ok
sj03,23,female,4,7,26,28,-1,0,not_product,letter,SOA_220,0,266,1,small,ok
sj03,23,female,5,7,40,35,31,0,not_product,number,SOA_170,0,442,1,large,ok
sj03,23,female,3,7,19,21,18,0,not_product,number,SOA_220,0,390,1,small,ok
sj03,23,female,4,4,23,16,13,0,not_product,number,SOA_050,0,516,1,small,ok
sj03,23,female,4,8,32,32,-1,0,product,letter,SOA_220,0,458,1,large,ok
sj03,23,female,4,5,17,20,24,0,not_product,number,SOA_050,1,237,1,small,ok
sj03,23,female,6,6,42,36,-1,0,not_product,letter,SOA_170,0,171,1,large,ok
sj03,23,female,5,5,25,25,-1,0,product,letter,SOA_220,0,421,1,small,ok
sj03,23,female,4,8,28,32,-1,0,not_product,letter,SOA_170,0,549,1,large,ok
sj03,23,female,7,7,42,49,52,0,not_product,number,SOA_170,1,419,1,large,ok
sj03,23,female,5,7,35,35,30,0,product,number,SOA_050,0,100,1,large,ok
sj03,23,female,4,5,23,20,-1,0,not_product,letter,SOA_170,0,340,1,small,ok
sj03,23,female,6,8,48,48,42,0,product,number,SOA_220,0,212,1,large,ok
sj03,23,female,3,6,21,18,15,0,not_product,number,SOA_050,0,150,1,small,ok
sj03,23,female,6,7,47,42,36,0,not_product,number,SOA_050,0,260,1,large,ok
sj03,23,female,5,8,40,40,-1,0,product,letter,SOA_050,0,133,1,large,ok
sj03,23,female,7,7,49,49,-1,0,product,letter,SOA_220,0,311,1,large,ok
sj03,23,female,6,8,48,48,43,0,product,number,SOA_170,0,181,1,large,ok
sj03,23,female,4,5,20,20,-1,0,product,letter,SOA_220,0,485,1,small,ok
sj03,23,female,3,5,23,15,-1,0,not_product,letter,SOA_220,0,489,1,small,ok
sj03,23,female,5,8,40,40,-1,0,product,letter,SOA_170,0,541,1,large,ok
sj03,23,female,5,7,31,35,30,0,not_product,number,SOA_050,1,533,1,large,ok
sj03,23,female,3,6,21,18,-1,0,not_product,letter,SOA_220,0,583,1,small,ok
sj03,23,female,3,5,11,15,10,0,not_product,number,SOA_050,0,375,1,small,ok
sj03,23,female,6,7,42,42,-1,0,product,letter,SOA_220,0,457,1,large,ok
sj03,23,female,6,7,42,42,36,0,product,number,SOA_050,1,220,1,large,ok
sj03,23,female,4,8,37,32,29,0,not_product,number,SOA_220,0,484,1,large,ok
sj03,23,female,5,6,30,30,22,0,product,number,SOA_170,1,216,1,small,ok
sj03,23,female,7,7,46,49,-1,0,not_product,letter,SOA_220,0,746,1,large,ok
sj03,23,female,4,4,16,16,20,0,product,number,SOA_220,0,426,1,small,ok
sj03,23,female,4,5,23,20,24,0,not_product,number,SOA_220,0,362,1,small,ok
sj03,23,female,3,6,18,18,21,0,product,number,SOA_170,0,423,1,small,ok
sj03,23,female,4,8,32,32,-1,0,product,letter,SOA_050,0,279,1,large,ok
sj03,23,female,5,6,36,30,24,0,not_product,number,SOA_050,0,755,1,small,ok
sj03,23,female,6,7,48,42,-1,0,not_product,letter,SOA_050,0,297,1,large,ok
sj03,23,female,4,4,16,16,13,0,product,number,SOA_050,1,555,1,small,ok
sj03,23,female,5,7,30,35,-1,0,not_product,letter,SOA_220,0,681,1,large,ok
sj03,23,female,3,6,15,18,23,0,not_product,number,SOA_220,0,1077,1,small,ok
sj03,23,female,4,7,28,28,34,0,product,number,SOA_220,0,658,1,small,ok
sj03,23,female,7,7,56,49,-1,0,not_product,letter,SOA_170,0,508,1,large,ok
sj03,23,female,6,8,48,48,-1,0,product,letter,SOA_050,0,492,1,large,ok
sj03,23,female,3,6,15,18,21,0,not_product,number,SOA_170,1,550,1,small,ok
sj03,23,female,3,5,15,15,-1,0,product,letter,SOA_170,0,532,1,small,ok
sj03,23,female,6,7,42,42,-1,0,product,letter,SOA_050,0,471,1,large,ok
sj03,23,female,4,7,26,28,24,0,not_product,number,SOA_170,1,437,1,small,ok
sj03,23,female,4,7,28,28,34,0,product,number,SOA_050,0,347,1,small,ok
sj03,23,female,3,7,18,21,-1,0,not_product,letter,SOA_170,0,363,1,small,ok
sj03,23,female,4,4,13,16,-1,0,not_product,letter,SOA_220,0,519,1,small,ok
sj03,23,female,5,5,22,25,-1,0,not_product,letter,SOA_050,0,275,1,small,ok
sj03,23,female,5,8,40,40,33,0,product,number,SOA_220,0,474,1,large,ok
sj03,23,female,4,8,36,32,-1,0,not_product,letter,SOA_220,0,264,1,large,ok
sj03,23,female,6,6,41,36,30,0,not_product,number,SOA_050,0,56,1,large,ok
sj03,23,female,6,8,54,48,-1,0,not_product,letter,SOA_170,0,666,1,large,ok
sj03,23,female,5,5,22,25,-1,0,not_product,letter,SOA_220,0,556,2,small,ok
sj03,23,female,5,5,25,25,-1,0,product,letter,SOA_050,0,746,2,small,ok
sj03,23,female,5,6,38,30,-1,0,not_product,letter,SOA_050,0,235,2,small,ok
sj03,23,female,6,6,36,36,30,0,product,number,SOA_050,1,585,2,large,ok
sj03,23,female,5,8,40,40,48,0,product,number,SOA_170,0,505,2,large,ok
sj03,23,female,3,5,15,15,-1,0,product,letter,SOA_220,0,873,2,small,ok
sj03,23,female,4,8,37,32,36,0,not_product,number,SOA_170,1,647,2,large,ok
sj03,23,female,6,6,36,36,30,0,product,number,SOA_220,0,523,2,large,ok
sj03,23,female,6,6,36,36,-1,0,product,letter,SOA_170,0,408,2,large,ok
sj03,23,female,4,7,28,28,24,0,product,number,SOA_170,0,572,2,small,ok
sj03,23,female,3,5,15,15,10,0,product,number,SOA_050,1,678,2,small,ok
sj03,23,female,4,7,24,28,34,0,not_product,number,SOA_050,1,444,2,small,ok
sj03,23,female,3,5,15,15,11,0,product,number,SOA_170,0,376,2,small,ok
sj03,23,female,6,6,36,36,-1,0,product,letter,SOA_050,0,106,2,large,ok
sj03,23,female,4,7,34,28,-1,0,not_product,letter,SOA_170,0,650,2,small,ok
sj03,23,female,4,8,32,32,28,0,product,number,SOA_050,1,645,2,large,ok
sj03,23,female,5,7,35,35,-1,0,product,letter,SOA_050,0,409,2,large,ok
sj03,23,female,6,7,37,42,48,0,not_product,number,SOA_220,0,499,2,large,ok
sj03,23,female,6,6,41,36,31,0,not_product,number,SOA_170,0,723,2,large,ok
sj03,23,female,4,4,16,16,-1,0,product,letter,SOA_050,0,536,2,small,ok
sj03,23,female,7,7,52,49,42,0,not_product,number,SOA_050,0,586,2,large,ok
sj03,23,female,3,7,21,21,-1,0,product,letter,SOA_050,0,1034,2,small,ok
sj03,23,female,4,8,32,32,29,0,product,number,SOA_220,1,744,2,large,ok
sj03,23,female,4,4,16,16,12,0,product,number,SOA_170,0,569,2,small,ok
sj03,23,female,3,7,21,21,-1,0,product,letter,SOA_170,0,748,2,small,ok
sj03,23,female,6,8,48,48,53,0,product,number,SOA_050,0,556,2,large,ok
sj03,23,female,3,5,15,15,-1,0,product,letter,SOA_050,0,475,2,small,ok
sj03,23,female,5,7,35,35,40,0,product,number,SOA_220,1,633,2,large,ok
sj03,23,female,5,8,32,40,-1,0,not_product,letter,SOA_220,0,839,2,large,ok
sj03,23,female,4,8,32,32,36,0,product,number,SOA_170,1,691,2,large,ok
sj03,23,female,3,6,17,18,-1,0,not_product,letter,SOA_170,0,693,2,small,ok
sj03,23,female,4,8,29,32,-1,0,not_product,letter,SOA_050,0,375,2,large,ok
sj03,23,female,5,6,30,30,24,0,product,number,SOA_220,0,378,2,small,ok
sj03,23,female,5,7,30,35,-1,0,not_product,letter,SOA_170,0,684,2,large,ok
sj03,23,female,4,8,36,32,28,0,not_product,number,SOA_050,1,808,2,large,ok
sj03,23,female,4,4,16,16,-1,0,product,letter,SOA_220,0,364,2,small,ok
sj03,23,female,6,7,37,42,48,0,not_product,number,SOA_170,1,552,2,large,ok
sj03,23,female,3,7,21,21,23,0,product,number,SOA_050,0,502,2,small,ok
sj03,23,female,4,5,20,20,24,0,product,number,SOA_050,0,422,2,small,ok
sj03,23,female,6,8,43,48,53,0,not_product,number,SOA_050,1,519,2,large,ok
sj03,23,female,5,6,38,30,-1,0,not_product,letter,SOA_220,0,189,2,small,ok
sj03,23,female,6,8,42,48,43,0,not_product,number,SOA_170,1,509,2,large,ok
sj03,23,female,5,5,25,25,20,0,product,number,SOA_050,0,499,2,small,ok
sj03,23,female,5,6,24,30,-1,0,not_product,letter,SOA_170,0,419,2,small,ok
sj03,23,female,6,6,31,36,30,0,not_product,number,SOA_220,0,451,2,large,ok
sj03,23,female,4,4,23,16,20,0,not_product,number,SOA_220,1,597,2,small,ok
sj03,23,female,3,7,21,21,-1,0,product,letter,SOA_220,0,124,2,small,ok
sj03,23,female,4,8,32,32,-1,0,product,letter,SOA_170,0,696,2,large,ok
sj03,23,female,4,5,20,20,24,0,product,number,SOA_220,0,410,2,small,ok
sj03,23,female,7,7,56,49,-1,0,not_product,letter,SOA_050,0,740,2,large,ok
sj03,23,female,3,7,23,21,-1,0,not_product,letter,SOA_220,0,468,2,small,ok
sj03,23,female,4,7,24,28,34,0,not_product,number,SOA_220,0,467,2,small,ok
sj03,23,female,3,5,20,15,-1,0,not_product,letter,SOA_170,0,331,2,small,ok
sj03,23,female,4,5,23,20,-1,0,not_product,letter,SOA_050,0,405,2,small,ok
sj03,23,female,6,6,36,36,-1,0,product,letter,SOA_220,0,473,2,large,ok
sj03,23,female,6,7,42,42,48,0,product,number,SOA_170,0,647,2,large,ok
sj03,23,female,6,7,36,42,-1,0,not_product,letter,SOA_170,0,699,2,large,ok
sj03,23,female,4,5,20,20,16,0,product,number,SOA_170,1,611,2,small,ok
sj03,23,female,3,7,19,21,23,0,not_product,number,SOA_050,1,214,2,small,ok
sj03,23,female,5,8,33,40,-1,0,not_product,letter,SOA_170,0,296,2,large,ok
sj03,23,female,5,5,34,25,-1,0,not_product,letter,SOA_170,0,490,2,small,ok
sj03,23,female,7,7,49,49,-1,0,product,letter,SOA_170,0,500,2,large,ok
sj03,23,female,5,6,38,30,22,0,not_product,number,SOA_170,1,340,2,small,ok
sj03,23,female,3,7,23,21,24,0,not_product,number,SOA_170,1,597,2,small,ok
sj03,23,female,4,7,28,28,-1,0,product,letter,SOA_220,0,571,2,small,ok
sj03,23,female,5,7,35,35,-1,0,product,letter,SOA_220,0,517,2,large,ok
sj03,23,female,7,7,56,49,52,0,not_product,number,SOA_220,0,492,2,large,ok
sj03,23,female,4,5,24,20,16,0,not_product,number,SOA_170,1,501,2,small,ok
sj03,23,female,5,8,32,40,33,0,not_product,number,SOA_050,1,517,2,large,ok
sj03,23,female,4,4,12,16,-1,0,not_product,letter,SOA_050,0,540,2,small,ok
sj03,23,female,5,8,40,40,33,0,product,number,SOA_050,0,532,2,large,ok
sj03,23,female,5,6,30,30,-1,0,product,letter,SOA_170,0,662,2,small,ok
sj03,23,female,5,8,48,40,33,0,not_product,number,SOA_220,0,598,2,large,ok
sj03,23,female,5,8,40,40,-1,0,product,letter,SOA_220,0,573,2,large,ok
sj03,23,female,6,7,42,42,48,0,product,number,SOA_220,0,678,2,large,ok
sj03,23,female,6,7,42,42,-1,0,product,letter,SOA_170,0,844,2,large,ok
sj03,23,female,4,7,28,28,-1,0,product,letter,SOA_170,0,585,2,small,ok
sj03,23,female,4,4,16,16,-1,0,product,letter,SOA_170,0,521,2,small,ok
sj03,23,female,6,6,36,36,31,0,product,number,SOA_170,0,405,2,large,ok
sj03,23,female,5,5,20,25,30,0,not_product,number,SOA_170,1,617,2,small,ok
sj03,23,female,4,7,28,28,-1,0,product,letter,SOA_050,0,763,2,small,ok
sj03,23,female,4,4,20,16,12,0,not_product,number,SOA_170,1,584,2,small,ok
sj03,23,female,5,5,34,25,20,0,not_product,number,SOA_220,0,584,2,small,ok
sj03,23,female,5,6,30,30,-1,0,product,letter,SOA_220,0,440,2,small,ok
sj03,23,female,3,6,18,18,15,0,product,number,SOA_050,1,740,2,small,ok
sj03,23,female,5,5,25,25,20,0,product,number,SOA_220,0,356,2,small,ok
sj03,23,female,3,6,23,18,-1,0,not_product,letter,SOA_050,0,330,2,small,ok
sj03,23,female,5,5,25,25,30,0,product,number,SOA_170,1,580,2,small,ok
sj03,23,female,5,6,30,30,-1,0,product,letter,SOA_050,0,149,2,small,ok
sj03,23,female,6,8,54,48,42,0,not_product,number,SOA_220,0,435,2,large,ok
sj04,32,female,4,4,16,16,-1,0,product,letter,SOA_220,1,665,1,small,ok
sj04,32,female,7,7,49,49,52,0,product,number,SOA_170,0,569,1,large,ok
sj04,32,female,6,6,42,36,-1,0,not_product,letter,SOA_220,1,436,1,large,ok
sj04,32,female,3,7,24,21,-1,0,not_product,letter,SOA_050,0,570,1,small,ok
sj04,32,female,5,8,48,40,33,0,not_product,number,SOA_170,0,516,1,large,ok
sj04,32,female,4,5,17,20,-1,0,not_product,letter,SOA_220,1,474,1,small,ok
sj04,32,female,4,8,37,32,36,0,not_product,number,SOA_050,1,425,1,large,ok
sj04,32,female,5,6,24,30,-1,0,not_product,letter,SOA_050,0,616,1,small,ok
sj04,32,female,6,8,48,48,42,0,product,number,SOA_050,1,442,1,large,ok
sj04,32,female,3,5,20,15,-1,0,not_product,letter,SOA_050,1,455,1,small,ok
sj04,32,female,6,6,31,36,30,0,not_product,number,SOA_050,1,537,1,large,ok
sj04,32,female,5,5,22,25,20,0,not_product,number,SOA_220,0,395,1,small,ok
sj04,32,female,4,5,20,20,-1,0,product,letter,SOA_220,1,441,1,small,ok
sj04,32,female,6,8,53,48,42,0,not_product,number,SOA_050,1,374,1,large,ok
sj04,32,female,6,6,41,36,-1,0,not_product,letter,SOA_050,1,439,1,large,ok
sj04,32,female,4,4,13,16,-1,0,not_product,letter,SOA_170,1,1124,1,small,ok
sj04,32,female,3,5,15,15,23,0,product,number,SOA_170,0,760,1,small,ok
sj04,32,female,5,8,48,40,-1,0,not_product,letter,SOA_220,1,644,1,large,ok
sj04,32,female,4,7,26,28,34,0,not_product,number,SOA_220,0,505,1,small,ok
sj04,32,female,4,5,23,20,-1,0,not_product,letter,SOA_170,0,600,1,small,ok
sj04,32,female,4,7,32,28,-1,0,not_product,letter,SOA_050,1,389,1,small,ok
sj04,32,female,5,7,40,35,31,0,not_product,number,SOA_050,1,413,1,large,ok
sj04,32,female,4,4,16,16,12,0,product,number,SOA_050,0,471,1,small,ok
sj04,32,female,4,7,28,28,-1,0,product,letter,SOA_170,1,485,1,small,ok
sj04,32,female,3,6,18,18,-1,0,product,letter,SOA_220,1,441,1,small,ok
sj04,32,female,4,5,20,20,23,0,product,number,SOA_050,1,725,1,small,ok
sj04,32,female,6,6,42,36,30,0,not_product,number,SOA_170,0,361,1,large,ok
sj04,32,female,4,7,34,28,24,0,not_product,number,SOA_050,0,358,1,small,ok
sj04,32,female,3,7,24,21,-1,0,not_product,letter,SOA_220,1,236,1,small,ok
sj04,32,female,6,6,36,36,-1,0,product,letter,SOA_220,1,522,1,large,ok
sj04,32,female,5,6,30,30,-1,0,product,letter,SOA_170,1,406,1,small,ok
sj04,32,female,5,6,30,30,-1,0,product,letter,SOA_220,1,378,1,small,ok
sj04,32,female,7,7,56,49,-1,0,not_product,letter,SOA_050,0,669,1,large,ok
sj04,32,female,5,7,35,35,-1,0,product,letter,SOA_050,1,461,1,large,ok
sj04,32,female,4,5,20,20,-1,0,product,letter,SOA_170,1,357,1,small,ok
sj04,32,female,6,6,41,36,-1,0,not_product,letter,SOA_170,1,363,1,large,ok
sj04,32,female,6,7,36,42,-1,0,not_product,letter,SOA_220,1,391,1,large,ok
sj04,32,female,5,7,30,35,-1,0,not_product,letter,SOA_220,1,325,1,large,ok
sj04,32,female,4,8,36,32,37,0,not_product,number,SOA_170,0,185,1,large,ok
sj04,32,female,3,6,15,18,23,0,not_product,number,SOA_050,1,506,1,small,ok
sj04,32,female,3,5,15,15,23,0,product,number,SOA_220,0,378,1,small,ok
sj04,32,female,3,6,18,18,-1,0,product,letter,SOA_170,1,684,1,small,ok
sj04,32,female,6,8,48,48,42,0,product,number,SOA_170,0,1176,1,large,ok
sj04,32,female,5,5,30,25,-1,0,not_product,letter,SOA_050,1,1226,1,small,ok
sj04,32,female,5,6,30,30,24,0,product,number,SOA_170,1,875,1,small,ok
sj04,32,female,3,6,17,18,-1,0,not_product,letter,SOA_220,1,697,1,small,ok
sj04,32,female,4,8,32,32,-1,0,product,letter,SOA_220,1,379,1,large,ok
sj04,32,female,3,7,21,21,-1,0,product,letter,SOA_170,1,861,1,small,ok
sj04,32,female,4,7,32,28,-1,0,not_product,letter,SOA_170,0,805,1,small,ok
sj04,32,female,6,7,47,42,48,0,not_product,number,SOA_050,1,794,1,large,ok
sj04,32,female,3,6,18,18,-1,0,product,letter,SOA_050,1,584,1,small,ok
sj04,32,female,4,5,24,20,23,0,not_product,number,SOA_050,0,536,1,small,ok
sj04,32,female,5,8,40,40,-1,0,product,letter,SOA_050,0,778,1,large,ok
sj04,32,female,7,7,49,49,-1,0,product,letter,SOA_220,1,460,1,large,ok
sj04,32,female,6,7,42,42,-1,0,product,letter,SOA_050,0,772,1,large,ok
sj04,32,female,4,4,16,16,-1,0,product,letter,SOA_170,1,470,1,small,ok
sj04,32,female,5,7,41,35,-1,0,not_product,letter,SOA_170,0,772,1,large,ok
sj04,32,female,3,5,15,15,-1,0,product,letter,SOA_050,1,615,1,small,ok
sj04,32,female,3,7,21,21,-1,0,product,letter,SOA_050,1,569,1,small,ok
sj04,32,female,5,7,35,35,41,0,product,number,SOA_220,0,787,1,large,ok
sj04,32,female,3,7,19,21,18,0,not_product,number,SOA_220,0,603,1,small,ok
sj04,32,female,5,7,31,35,41,0,not_product,number,SOA_220,1,727,1,large,ok
sj04,32,female,6,8,54,48,-1,0,not_product,letter,SOA_170,1,540,1,large,ok
sj04,32,female,3,5,11,15,23,0,not_product,number,SOA_050,0,356,1,small,ok
sj04,32,female,4,8,32,32,36,0,product,number,SOA_050,0,586,1,large,ok
sj04,32,female,6,7,42,42,48,0,product,number,SOA_170,1,538,1,large,ok
sj04,32,female,6,6,36,36,-1,0,product,letter,SOA_170,1,668,1,large,ok
sj04,32,female,5,7,30,35,-1,0,not_product,letter,SOA_050,1,492,1,large,ok
sj04,32,female,5,8,47,40,-1,0,not_product,letter,SOA_170,1,519,1,large,ok
sj04,32,female,5,6,36,30,-1,0,not_product,letter,SOA_170,0,819,1,small,ok
sj04,32,female,4,7,28,28,-1,0,product,letter,SOA_050,0,1037,1,small,ok
sj04,32,female,3,6,21,18,-1,0,not_product,letter,SOA_050,0,683,1,small,ok
sj04,32,female,4,5,20,20,24,0,product,number,SOA_170,0,423,1,small,ok
sj04,32,female,3,7,24,21,-1,0,not_product,letter,SOA_170,0,743,1,small,ok
sj04,32,female,5,6,30,30,-1,0,product,letter,SOA_050,1,280,1,small,ok
sj04,32,female,5,6,22,30,24,0,not_product,number,SOA_170,1,612,1,small,ok
sj04,32,female,5,5,25,25,-1,0,product,letter,SOA_050,1,406,1,small,ok
sj04,32,female,4,8,32,32,37,0,product,number,SOA_170,1,730,1,large,ok
sj04,32,female,5,6,30,30,24,0,product,number,SOA_220,0,628,1,small,ok
sj04,32,female,6,6,36,36,-1,0,product,letter,SOA_050,0,812,1,large,ok
sj04,32,female,5,5,25,25,20,0,product,number,SOA_050,1,646,1,small,ok
sj04,32,female,5,8,32,40,47,0,not_product,number,SOA_220,0,763,1,large,ok
sj04,32,female,4,4,13,16,-1,0,not_product,letter,SOA_050,1,807,1,small,ok
sj04,32,female,3,6,18,18,17,0,product,number,SOA_170,1,907,1,small,ok
sj04,32,female,5,5,25,25,20,0,product,number,SOA_220,1,939,1,small,ok
sj04,32,female,4,8,32,32,29,0,product,number,SOA_220,0,500,1,large,ok
sj04,32,female,4,8,32,32,-1,0,product,letter,SOA_050,1,372,1,large,ok
sj04,32,female,6,7,42,42,-1,0,product,letter,SOA_220,1,870,1,large,ok
sj04,32,female,4,8,32,32,-1,0,product,letter,SOA_170,1,612,1,large,ok
